duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0.000017,tcp,smtp,SF,0.000026,0.000246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.180392,0.776471,0.85,0.07,0.02,0.01,0,0,0.02,0.02,normal
0,udp,private,SF,0.000002,0.000078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0.000052,tcp,telnet,SF,0,0.000426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.017613,0,0.11,0.75,0.44,0.5,0.75,0.56,0.654902,0.337255,0.34,0.03,0.01,0.02,0,0,0.89,0.69,anomaly
0,udp,private,SF,0.000001,0.000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.87,0,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244618,0.021526,0,0,1,1,0.09,0.06,0,1,0.043137,0.04,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168297,0.168297,1,1,0,0,1,0,0,1,1,1,0,0,0,0.73,0.73,0.24,0.24,anomaly
0,tcp,http,SF,0.000005,0.002079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.041096,0.041096,0,0,0,0,1,0,0,0.2,1,1,0,0.02,0.07,0,0,0,0,normal
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.001957,0,0,1,1,0.1,0.4,0,1,0.164706,0.16,0.33,0.01,0,0,0,0.96,0.98,anomaly
0,tcp,http,SF,0.000003,0.002363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.011742,0,0,0,0,1,0,0.33,0.019608,0.988235,1,0,0.2,0.05,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.00188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.019569,0,0,0,0,1,0,0.4,0.666667,0.666667,1,0,0.01,0,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000014,0.000245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.160784,0.607843,0.78,0.12,0.02,0.01,0,0,0,0.01,normal
0.015577,tcp,http,RSTR,0.000887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.062622,0.062622,0.06,0.06,0.94,0.94,1,0,0,1,1,1,0,0,0,0.01,0.01,0.6,0.6,anomaly
0,tcp,http,SF,0.000004,0.001135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,icmp,ecr_i,SF,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274,0.260274,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,anomaly
0,tcp,auth,SF,0,0.000027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.211765,0.003922,0.02,0.28,0.02,0,0,0,0.06,0,normal
0,udp,domain_u,SF,0.000001,0.000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254403,0.410959,0,0,0,0,0.99,0.02,0.01,1,0.996078,1,0.01,0,0,0,0,0,0,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136986,0.136986,1,1,0,0,1,0,0,1,1,1,0,0,0,0.84,0.84,0.13,0.13,anomaly
0,tcp,http,SF,0.000003,0.000402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.037182,0,0,0,0,1,0,0.26,0.031373,1,1,0,0.12,0.04,0,0,0,0,normal
0,tcp,ftp_data,SF,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.513725,0.51,0.02,0.51,0,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.002991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,0.72549,1,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,ftp_data,SF,0.000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,0.458824,0.223529,0.21,0.05,0.21,0.04,0.01,0.02,0,0,normal
0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093933,0.031311,0,0,1,1,0.33,0.08,0,1,0.243137,0.24,0.11,0,0,0,0,1,1,anomaly
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440313,0.017613,0,0,1,1,0.04,0.08,0,1,0.035294,0.04,0.07,0,0,0,0,1,1,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843444,0.003914,0.05,0,0.95,1,0,1,1,1,0.003922,0,1,0,0,0.07,0,0.93,1,anomaly
0,tcp,telnet,S3,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.423529,0.42,0.03,0,0,0.13,0.3,0.11,0.12,anomaly
0,tcp,smtp,SF,0.000011,0.000247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.066667,0.717647,0.76,0.24,0.06,0.01,0,0,0,0,normal
0.000069,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.909804,0.91,0.04,0,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000004,0.000962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.035225,0,0,0,0,1,0,0,0.635294,0.984314,1,0,0.01,0.01,0,0,0,0,normal
0.126761,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.933333,0.93,0.02,0,0,0.33,0.36,0.08,0.04,anomaly
0,udp,private,SF,0.000002,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0.02,0,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.002037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.009785,0,0,0,0,1,0,1,0.027451,1,1,0,0.14,0.05,0,0.01,0,0,normal
0,udp,private,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.01,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000004,0.000308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,1,0.003922,0,0.88,0.86,0,0,0,0.86,1,anomaly
0,udp,private,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166341,0.015656,0,0,0,0,0.09,0.76,0,1,0.054902,0.05,0.84,0.59,0,0.05,0,0.35,0,normal
0,tcp,http,SF,0.000002,0.000885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,0.047059,1,1,0,0.08,0.02,0,0,0,0,normal
0.015646,tcp,http,RSTR,0.00004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.103718,0.103718,0.02,0.02,0.96,0.96,1,0,0,1,1,1,0,0,0,0,0,0.2,0.2,anomaly
0,udp,domain_u,SF,0.000001,0.000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440313,0.440313,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.001152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.029354,0,0,0,0,1,0,0.2,0.058824,0.960784,1,0,0.07,0.02,0,0,0,0,normal
0,udp,private,SF,0.000001,0.000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.00018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.007828,0,0,0,0,1,0,0.5,0.286275,1,1,0,0.01,0.02,0,0,0,0,normal
0.035814,tcp,http,RSTR,0.000899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,1,1,1,0,0,1,0.952941,0.95,0.01,0,0,0.02,0.02,0.33,0.35,anomaly
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,1,0.33,0,0.33,1,0,0.67,0.568627,0.333333,0.34,0.02,0.01,0.02,1,1,0,0,anomaly
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48728,0.001957,1,1,0,0,0,0.07,0,1,0.003922,0,0.08,0,0,1,1,0,0,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446,0.033268,0,0,1,1,0.13,0.06,0,1,0.066667,0.07,0.05,0,0,0,0,1,1,anomaly
0,tcp,http,SF,0.000005,0.000466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.082192,0.082192,0,0,0,0,1,0,0,0.556863,1,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.004574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311,0.031311,0,0,0,0,1,0,0,0.062745,0.976471,1,0,0.06,0.01,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475538,0.001957,0.87,0,0.13,1,0,0.06,0,1,0.003922,0,0.06,0,0,0.87,0,0.13,1,anomaly
0,tcp,http,SF,0.000003,0.000807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.058824,1,1,0,0.07,0.05,0,0,0,0,normal
0,udp,domain_u,SF,0.000001,0.000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25636,0.25636,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,normal
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148728,0.035225,0,0,1,1,0.24,0.05,0,1,0.227451,0.23,0.09,0.01,0,0,0,0.99,1,anomaly
0.000225,tcp,telnet,SF,0.000002,0.001802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.101961,0.039216,0.38,0.12,0.04,0,0,0,0.12,0.3,anomaly
0.000069,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.87451,0.87,0.04,0,0,0,0,0,0,anomaly
0,udp,private,SF,0.000002,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.541176,0.537255,0.99,0.01,0.01,0,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510763,0.033268,1,1,0,0,0.07,0.07,0,1,0.066667,0.07,0.07,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000003,0.0025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.176471,1,1,0,0.02,0.04,0,0,0,0,normal
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.009785,1,0.2,0,0.6,1,0,0.6,0.972549,0.337255,0.34,0.01,0,0.02,1,1,0,0,anomaly
0,udp,domain_u,SF,0.000001,0.000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440313,0.440313,0,0,0,0,1,0,0,1,0.976471,0.98,0.01,0.01,0,0,0,0,0,normal
0,udp,private,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000004,0.006429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.298039,1,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,smtp,SF,0.000046,0.000278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.815686,0.588235,0.65,0.02,0,0.01,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575342,0.001957,0.09,0,0.91,1,0,1,0,1,0.003922,0,1,0,0,0.1,0,0.9,1,anomaly
0.000069,tcp,pop_3,SF,0.000001,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.929412,0.93,0.01,0,0,0,0,0.04,0,anomaly
0.000069,tcp,pop_3,SF,0.000001,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.164706,0.164706,0.98,0.05,0.02,0.05,0,0,0,0,anomaly
0,tcp,http,SF,0.000004,0.037469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.015656,0,0,0,0,1,0,0.25,0.176471,1,1,0,0.02,0.07,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.002521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046967,0.048924,0,0,0,0,1,0,0.08,1,1,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.002381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.017613,0,0,0,0,1,0,0.22,0.105882,1,1,0,0.04,0.05,0,0,0,0,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896282,0.001957,0.14,0,0.86,1,0,1,0,1,0.003922,0,0.92,0,0,0.11,0,0.89,1,anomaly
0.000104,tcp,http,SF,0.000004,0.007667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.690196,1,1,0,0.01,0.01,0,0,0,0,normal
0,icmp,ecr_i,SF,0.000024,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,0.003922,0.137255,1,0,1,0.51,0,0,0,0,anomaly
0,tcp,http,SF,0.000005,0.000446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,0.278431,0.635294,1,0,0.01,0.02,0,0,0,0,normal
0.126449,tcp,telnet,SF,0,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.92549,0.93,0.02,0,0,0.27,0.29,0.01,0,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336595,0.027397,1,1,0,0,0.08,0.09,0,1,0.054902,0.05,0.09,0,0,1,1,0,0,anomaly
0,udp,private,SF,0.000001,0.000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086,0.996086,0,0,0,0,1,0,0,1,0.996078,1,0.01,0.82,0,0,0,0,0,normal
0,tcp,http,SF,0.000006,0.000265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.007843,1,1,0,0.5,0.01,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.001039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.894118,1,1,0,0,0.01,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389432,0.013699,0,0,1,1,0.04,0.07,0,1,0.027451,0.03,0.07,0,0,0,0,1,1,anomaly
0,udp,private,SF,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0.01,0,0,0,0,0,normal
0,tcp,pop_3,RSTO,0,0.000027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.001957,0,0,1,1,0.33,1,0,1,0.211765,0.21,0.02,0,0,0.01,0,0.77,1,anomaly
0,icmp,ecr_i,SF,0.000024,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,0.027451,0.082353,0.14,0.57,0.14,0.52,0,0,0.29,0,anomaly
0.00026,tcp,telnet,SF,0.000002,0.005195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.207843,0.007843,0.02,0.09,0.02,1,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.001276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,0.815686,1,1,0,0,0.01,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540117,0.031311,1,1,0,0,0.06,0.06,0,1,0.062745,0.06,0.07,0,0,1,1,0,0,anomaly
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.001957,0,0,0,0,0.5,1,0,1,0.003922,0,0.01,0,0,0,0,0,0,normal
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446184,0.02544,0,0,1,1,0.06,0.06,0,1,0.05098,0.05,0.07,0,0,0,0,1,1,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923679,0.001957,0.12,0,0.88,1,0,1,0,1,0.003922,0,0.99,0,0,0.07,0,0.91,1,anomaly
0,udp,private,SF,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,anomaly
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093933,0.093933,1,1,0,0,1,0,0,1,1,1,0,0,0,0.26,0.26,0.7,0.7,anomaly
0.000069,tcp,pop_3,SF,0.000001,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.568627,0.57,0.02,0,0,0,0,0.15,0,anomaly
0,tcp,http,SF,0.000005,0.004165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.013699,0,0,0,0,1,0,0.29,0.023529,0.611765,1,0,0.17,0.07,0,0.01,0,0,normal
0,tcp,http,SF,0.000003,0.000712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,0.082353,0.321569,1,0,0.05,0.06,0,0,0,0,normal
0.000676,tcp,telnet,SF,0.000004,0.957446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.823529,0.098039,0.12,0.08,0,0,0,0,0.01,0,normal
0,tcp,telnet,SF,0.000002,0.000129,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.972549,0.97,0.01,0,0,0,0,0.02,0.02,anomaly
0,tcp,exec,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289628,0.005871,1,1,0,0,0.02,0.06,0,1,0.011765,0.01,0.05,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000004,0.000511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.054795,0,0,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,normal
0.002443,tcp,http,SF,0.000005,0.000192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.243137,0.239216,0.98,0.03,0.02,0,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000041,0.000218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.160784,0.16,0.16,0,0,0,0,0.82,0,anomaly
0,tcp,http,SF,0.000003,0.003657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.060665,0,0,0,0,1,0,0.1,0.47451,1,1,0,0.01,0.02,0.01,0,0,0,normal
0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236791,0.005871,0,0,1,1,0.02,0.07,0,1,0.011765,0.01,0.06,0,0,0,0,1,1,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274,0.015656,1,1,0,0,0.06,0.06,0,1,0.031373,0.03,0.07,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000005,0.000999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,0.054902,0.996078,1,0,0.07,0.04,0,0,0,0,normal
0,icmp,ecr_i,SF,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937378,0.937378,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,anomaly
0.000017,tcp,smtp,SF,0.000022,0.000251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.411765,0.639216,0.72,0.04,0.01,0.01,0,0,0.01,0.02,normal
0,tcp,http,SF,0.000003,0.000328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.015656,0,0,0,0,1,0,0.25,0.313725,1,1,0,0.01,0.02,0,0,0,0,normal
0,icmp,eco_i,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,0.266667,1,0,1,1,0,0,0,0,anomaly
0,udp,private,SF,0.000001,0.000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043053,0.043053,0,0,0,0,1,0,0,1,1,1,0,0.22,0,0,0,0,0,normal
0,udp,private,SF,0.000002,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,normal
0.000017,tcp,smtp,SF,0.000043,0.000244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.164706,0.121569,0.74,0.07,0.02,0,0,0,0,0,normal
0,tcp,uucp_path,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567515,0.031311,1,1,0,0,0.06,0.06,0,1,0.062745,0.06,0.06,0,0,1,1,0,0,anomaly
0,tcp,http,SF,0.000005,0.000247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.068493,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,normal
0.004869,tcp,ftp,SF,0.000003,0.000442,0,0,0,0.019802,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.356863,0.145098,0.41,0.07,0.01,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000003,0.001343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.023483,0,0,0,0,1,0,0.17,0.05098,1,1,0,0.08,0.03,0,0,0,0,normal
0.000069,tcp,pop_3,SF,0,0.000069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.980392,0.98,0.01,0,0,0,0,0,0,anomaly
0,tcp,http,SF,0.000003,0.002121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.490196,1,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,http,SF,0.000005,0.000438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,0.133333,1,1,0,0.03,0.04,0,0,0,0,normal
0,tcp,http,SF,0.000003,0.006251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.098039,1,1,0,0.04,0.03,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516634,0.02544,1,1,0,0,0.05,0.06,0,1,0.05098,0.05,0.07,0,0,1,1,0,0,anomaly
0.000156,tcp,http,SF,0.000004,0.017351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.866667,1,1,0,0,0.02,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375734,0.009785,1,1,0,0,0.03,0.09,0,1,0.019608,0.02,0.09,0,0,1,1,0,0,anomaly
0,tcp,ftp_data,SF,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.141176,0.160784,0.28,0.08,0.28,0.05,0,0,0,0,normal
0,udp,private,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203523,0.015656,0,0,0,0,0.08,0.78,0,1,0.058824,0.06,0.56,0.88,0,0,0,0.12,0,normal
0,tcp,http,SF,0.000003,0.00137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483,0.029354,0,0,0,0,1,0,0.13,0.360784,1,1,0,0.01,0.04,0,0,0,0,normal
0,udp,private,SF,0.000002,0.000108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0.02,0,0,0,0,0,normal
0,tcp,http,SF,0.000004,0.001025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,0.917647,0.92,0.02,0,0,0,0,0.04,0,normal
